y,x
402.848,476.904
412.242,467.888
383.633,495.58
396.87,470.464
389.611,501.376
262.365,398.98
232.475,299.804
471.595,198.696
461.774,424.74
463.909,403.488
408.344,43.948
453.179,241.656
379.308,324.732
294.762,119.296
416.884,565.588
380.162,244.232
335.754,631.92
320.382,241.656
430.548,212.032
366.925,304.768
439.942,75.504
450.19,482.512
353.261,231.352
467.752,377.084
454.088,469.82
441.705,576.724
464.763,487.208
434.446,133.008
450.672,292.076
447.683,351.968
439.143,402.2
392.6,616.652
307.2,328.14
374.239,548.388
367.834,661.732
463.909,334.58
389.611,261.164
368.688,313.328
451.099,456.94
381.498,334.58
453.234,326.852
478,206.424
459.212,469.176
366.126,482.056
478,427.316
301.649,350.68
467.325,408.64
465.19,373.22
471.168,339.732
464.763,335.224
463.909,331.36
455.796,471.108
466.471,299.804
387.476,526.492
394.735,407.996
362.283,417.012
376.374,409.928
416.085,313.972
478,543.236
463.909,507.816
478,228.964
406.691,506.528
384.914,501.376
478,595.4
461.774,581.876
449.391,317.836
468.606,412.504
410.107,288.856
375.52,319.124
434.019,385.456
478,484.632
403.275,129.788
318.302,97.588
451.953,382.88
461.347,411.86
463.909,589.604
398.578,509.104
397.297,593.468
396.016,664.308
478,577.368
455.796,523.272
463.482,479.48
376.801,282.416
461.774,321.056
448.537,359.052
425.906,398.336
408.399,618.584
334.473,456.108
437.38,485.088
457.449,629.344
406.209,152.14
438.234,277.72
438.234,84.52
196.979,59.404
286.649,116.076
451.044,167.596
365.644,354.356
417.738,154.716
414.322,87.74
430.548,440.652
380.644,415.724
436.154,207.712
445.121,382.236
478,493.004
374.239,548.388
428.895,327.496
454.088,260.52
428.041,642.412
383.633,134.94
478,195.476
466.471,422.164
459.212,147.82
430.176,236.692
396.016,554.184
398.578,261.808
446.829,231.54
323.853,349.392
350.327,381.592
450.672,270.824
391.319,340.376
387.476,474.328
395.534,192.712
439.088,322.156
454.46,405.232
352.834,282.872
419.446,343.408
437.38,406.52
386.622,212.22
478,351.324
420.782,456.94
331.112,299.804
468.606,221.88
394.308,332.004
445.121,541.948
453.234,498.156
463.909,444.06
460.493,487.208
145.367,663.02
469.887,190.968
465.19,333.936
440.851,546.456
458.785,633.396
386.622,476.904
466.471,262.452
478,318.48
382.352,227.676
457.931,304.312
428.041,586.384
416.939,440.196
478,648.852
451.099,429.892
463.909,461.448
345.63,263.74
437.435,414.436
453.234,435.044
466.044,469.82
463.482,474.328
425.479,174.224
421.209,612.788
432.738,285.636
432.738,483.988
478,638.548
286.277,551.608
307.145,106.416
357.104,201.728
443.785,345.984
460.92,300.448
478,244.42
386.195,321.056
390.038,424.096
478,546.456
478,493.648
389.611,379.016
375.52,332.004
470.741,538.728
398.151,375.152
441.278,480.124
478,178.732
478,634.684
347.765,335.224
465.19,476.26
420.782,535.508
445.975,631.464
478,176.8
425.906,351.324
430.603,431.824
478,561.912
354.17,576.08
478,427.96
461.347,401.556
438.716,287.568
368.688,522.628
394.735,632.108
478,455.652
478,592.18
469.46,416.368
425.479,500.088
352.889,538.728
466.471,414.436
467.325,382.88
460.066,420.876
463.909,456.94
453.234,409.284
457.931,509.748
433.165,662.376
448.11,414.436
461.347,501.376
478,611.5
464.763,566.42
462.628,484.632
457.931,341.664
443.413,393.184
451.099,453.076
461.774,421.52
463.482,437.62
457.077,438.908
467.325,264.384
386.195,452.432
428.895,469.176
443.413,490.428
478,527.136
448.537,72.472
378.454,432.28
302.875,99.976
364.363,364.66
398.95,361.44
361.374,433.568
264.872,91.604
433.592,290.144
402.848,517.476
467.325,463.38
398.578,629.532
443.413,496.868
455.796,409.928
478,257.944
388.757,247.64
431.884,334.58
455.369,133.008
341.36,525.848
456.65,518.764
412.669,280.484
465.19,605.06
442.559,317.836
391.319,538.084
205.147,270.18
392.173,391.896
478,262.452
343.922,421.52
478,559.336
478,622.448
378.936,306.888
478,649.496
438.716,174.868
380.217,233.472
401.567,431.824
460.493,527.78
358.44,623.092
307.2,448.568
466.471,455.008
408.826,636.616
478,541.304
396.87,514.256
460.066,310.108
468.179,429.892
423.344,462.092
416.085,408.64
478,452.432
437.862,405.42
390.038,514.9
416.939,654.004
458.785,458.228
397.724,575.436
445.066,315.072
363.509,517.288
435.672,90.316
378.454,233.928
309.28,608.736
406.636,584.264
402.793,469.632
432.683,570.74
371.25,337.8
407.545,447.28
445.975,487.208
478,243.776
369.542,330.716
457.931,639.836
478,578.012
412.242,398.98
336.236,128.5
478,643.056
455.796,608.924
320.864,500.732
416.939,469.176
391.319,340.376
377.655,513.612
278.591,107.248
462.628,319.124
369.542,493.004
319.156,507.816
366.98,567.064
393.454,282.416
442.132,373.22
390.892,541.948
384.914,473.684
478,602.484
427.187,598.62
381.498,549.676
408.826,317.836
411.815,620.516
332.82,490.428
351.181,458.228
383.633,431.824
396.016,621.16
208.563,456.94
328.977,461.448
309.762,500.088
338.371,451.144
399.432,513.612
388.757,500.732
383.633,434.4
460.493,333.292
478,196.12
467.325,268.248
464.763,440.84
379.363,549.676
332.82,222.524
448.537,521.984
390.892,471.752
448.537,325.564
434.873,400.268
322.145,326.852
463.909,392.54
478,442.128
469.46,423.452
465.19,435.688
451.953,493.004
384.914,608.924
425.479,435.688
464.763,500.732
381.925,634.04
413.95,201.916
461.774,409.284
341.787,164.564
478,223.812
301.594,397.504
316.539,145.7
384.432,333.748
249.927,624.192
358.812,378.828
478,604.416
470.741,441.484
478,575.436
466.471,504.596
468.606,446.636
406.691,147.176
473.303,253.436
384.06,605.06
467.752,340.376
451.099,214.152
434.019,625.024
478,611.5
478,540.66
466.471,441.484
380.217,395.76
461.774,527.78
460.066,522.628
410.961,554.184
402.848,207.068
467.325,301.092
431.884,563.844
471.168,472.396
432.256,577.824
262.31,582.332
287.076,74.216
448.482,260.332
365.217,380.76
456.595,380.76
411.815,587.672
478,535.508
439.143,591.536
384.06,209.644
465.19,443.416
296.525,391.252
371.25,653.36
453.234,467.244
282.434,561.912
463.482,436.332
478,304.956
478,307.532
471.168,380.304
420.782,656.58
478,512.324
463.909,275.976
431.884,426.028
469.46,218.016
465.19,334.58
469.887,422.164
454.088,655.936
465.19,498.156
425.424,582.976
369.914,611.312
454.033,443.228
381.87,148.92
311.842,604.872
348.564,548.844
368.633,213.32
347.71,535.964
309.707,499.9
414.322,403.944
468.606,406.064
460.493,244.42
442.559,575.436
478,493.004
469.46,419.588
445.975,247.64
464.763,268.248
466.471,485.276
467.752,500.732
463.482,229.608
394.308,326.852
466.044,432.468
450.672,611.5
473.303,471.752
370.396,197.408
362.283,440.196
462.628,489.14
450.672,574.148
478,536.152
465.19,420.876
457.077,256.656
471.168,330.716
478,447.924
451.953,542.592
469.887,304.956
442.132,478.192
397.297,454.364
289.693,240.556
468.606,422.808
451.953,654.004
455.369,487.208
370.823,243.776
388.33,525.204
376.801,632.752
453.234,592.824
326.415,471.752
451.099,375.796
426.76,623.736
478,225.744
388.33,451.788
432.738,588.96
464.763,464.024
386.195,177.444
461.347,572.86
409.253,637.904
384.06,234.116
461.774,559.98
478,247.64
426.76,576.08
378.936,564.488
469.887,644.988
469.46,617.94
382.779,304.956
455.369,463.38
378.082,677.188
404.983,599.908
478,632.108
392.6,488.496
464.763,383.524
386.622,516.832
478,653.36
419.928,189.036
444.267,563.844
419.501,574.792
454.088,556.116
410.107,605.06
437.807,501.832
433.964,331.816
395.534,51.032
454.46,577.824
281.525,651.24
389.556,311.852
249.927,639.648
376.746,478.648
279.39,103.84
357.958,461.26
443.358,483.8
